,Unnamed: 0,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,<DAY>,<YEAR>,<WEEKDAY>,<MONTH>,Close,RSI,RSI_Buy,RSI_Sell,SMA,SMA_Buy,SMA_Sell,ROC,ROC_Buy,ROC_Sell,EMA,EMA_Buy,EMA_Sell,WMA,WMA_Buy,WMA_Sell,MACD,MACD_Buy,MACD_Sell,<CLOSE>X<VOL>,<CLOSE>2,<VOL>2,<CLOSE>XRSI,<CLOSE>2.1,RSI2,<CLOSE>XSMA,<CLOSE>2.2,SMA2,<CLOSE>XROC,<CLOSE>2.3,ROC2,<CLOSE>XEMA,<CLOSE>2.4,EMA2,<CLOSE>XWMA,<CLOSE>2.5,WMA2,<CLOSE>XMACD,<CLOSE>2.6,MACD2,RSI_Buy_SMA_Buy,RSI_Buy_ROC_Buy,RSI_Buy_EMA_Buy,RSI_Buy_WMA_Buy,RSI_Buy_MACD_Buy,SMA_Buy_ROC_Buy,SMA_Buy_EMA_Buy,SMA_Buy_WMA_Buy,SMA_Buy_MACD_Buy,ROC_Buy_EMA_Buy,ROC_Buy_WMA_Buy,ROC_Buy_MACD_Buy,EMA_Buy_WMA_Buy,EMA_Buy_MACD_Buy,WMA_Buy_MACD_Buy,RSI_Sell_SMA_Sell,RSI_Sell_ROC_Sell,RSI_Sell_EMA_Sell,RSI_Sell_WMA_Sell,RSI_Sell_MACD_Sell,SMA_Sell_ROC_Sell,SMA_Sell_EMA_Sell,SMA_Sell_WMA_Sell,SMA_Sell_MACD_Sell,ROC_Sell_EMA_Sell,ROC_Sell_WMA_Sell,ROC_Sell_MACD_Sell,EMA_Sell_WMA_Sell,EMA_Sell_MACD_Sell,WMA_Sell_MACD_Sell,Max<VOL>_30,Mean<VOL>_30,Min<VOL>_30,Std<VOL>_30,Var<VOL>_30,Ptp<VOL>_30,Percentile_10_<VOL>_30,Percentile_60_<VOL>_30,Percentile_90_<VOL>_30,quantile_5_<VOL>_30,quantile_95_<VOL>_30,quantile_99_<VOL>_30,Max<CLOSE>_30,Mean<CLOSE>_30,Min<CLOSE>_30,Std<CLOSE>_30,Var<CLOSE>_30,Ptp<CLOSE>_30,Percentile_10_<CLOSE>_30,Percentile_60_<CLOSE>_30,Percentile_90_<CLOSE>_30,quantile_5_<CLOSE>_30,quantile_95_<CLOSE>_30,quantile_99_<CLOSE>_30,MaxRSI_30,MeanRSI_30,MinRSI_30,StdRSI_30,VarRSI_30,PtpRSI_30,Percentile_10_RSI_30,Percentile_60_RSI_30,Percentile_90_RSI_30,quantile_5_RSI_30,quantile_95_RSI_30,quantile_99_RSI_30,MaxMACD_30,MeanMACD_30,MinMACD_30,StdMACD_30,VarMACD_30,PtpMACD_30,Percentile_10_MACD_30,Percentile_60_MACD_30,Percentile_90_MACD_30,quantile_5_MACD_30,quantile_95_MACD_30,quantile_99_MACD_30,Max<VOL>_120,Mean<VOL>_120,Min<VOL>_120,Std<VOL>_120,Var<VOL>_120,Ptp<VOL>_120,Percentile_10_<VOL>_120,Percentile_60_<VOL>_120,Percentile_90_<VOL>_120,quantile_5_<VOL>_120,quantile_95_<VOL>_120,quantile_99_<VOL>_120,Max<CLOSE>_120,Mean<CLOSE>_120,Min<CLOSE>_120,Std<CLOSE>_120,Var<CLOSE>_120,Ptp<CLOSE>_120,Percentile_10_<CLOSE>_120,Percentile_60_<CLOSE>_120,Percentile_90_<CLOSE>_120,quantile_5_<CLOSE>_120,quantile_95_<CLOSE>_120,quantile_99_<CLOSE>_120,MaxRSI_120,MeanRSI_120,MinRSI_120,StdRSI_120,VarRSI_120,PtpRSI_120,Percentile_10_RSI_120,Percentile_60_RSI_120,Percentile_90_RSI_120,quantile_5_RSI_120,quantile_95_RSI_120,quantile_99_RSI_120,MaxMACD_120,MeanMACD_120,MinMACD_120,StdMACD_120,VarMACD_120,PtpMACD_120,Percentile_10_MACD_120,Percentile_60_MACD_120,Percentile_90_MACD_120,quantile_5_MACD_120,quantile_95_MACD_120,quantile_99_MACD_120,Close_Anterior,Gap_Target
16801,16801,110075,110405,110075,110290,6190,21417,5,30,2020,0,11,110290.0,22.52252252252252,1,0,110544.33333333331,0,-1,-0.2757810027578133,0,-1,110479.17094819222,0,-1,1.0,0,-1,-37.63151745824143,0,-1,12163884100.0,2362080930.0,458687889.0,12163884100.0,2484009.0090090088,507.2640207775343,12163884100.0,12191934523.333332,12220049632.11111,12163884100.0,-30415.88679415924,0.076055161482105,12163884100.0,12184747763.87612,12205647213.39988,12163884100.0,12190863643.010754,12217903026.754538,12163884100.0,-4150380.060469448,1416.1311062099298,1_0,1_0,1_0,1_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,21417.0,5113.966666666666,997.0,4075.132792274672,16606707.274672369,20420.0,2098.6,5025.8,8983.300000000001,1638.45,11365.499999999993,18876.60000000001,110630.0,110544.33333333331,110290.0,63.16007754759561,3989.195395818291,340.0,110524.5,110557.0,110595.0,110448.5,110603.25,110624.2,65.0,48.121994665987465,22.52252252252252,9.969642104971422,99.393763701219,42.47747747747748,35.734355044699875,50.68169014084507,60.37735849056604,30.95614035087719,61.01596516690856,63.996153846153845,4.120433662566938,-16.27276113843691,-37.63151745824143,11.362185560164836,129.09926070361828,41.75195112080837,-28.134517779925957,-11.508857834871744,-1.7811937101534543,-28.577741966997564,0.0608611677831484,3.03685755622428,109469.0,8645.483333333334,997.0,11425.186535066096,130534887.3610556,108472.0,2272.5,7371.4,14780.200000000008,2069.9,21525.899999999998,40519.930000000015,111245.0,110786.375,110290.0,261.94726721603246,68616.3708019475,955.0,110540.0,110755.0,111210.0,110525.0,111215.0,111238.1,65.0,41.4020962259027,12.631578947368425,11.132391552956042,123.93014168832704,52.368421052631575,26.45866454689984,45.47515257192676,56.11280487804878,23.70596432552954,59.63461538461539,61.49131513647642,4.120433662566938,-38.21479011767842,-109.9136207839183,32.64425134783578,1065.647146060678,114.03405444648524,-87.06877834329062,-23.64790732358234,-2.395504169246119,-97.28402550252648,0.2561886516617958,2.316716563224473,110390.0,0
17925,17925,111350,111350,111180,111270,4358,15320,5,2,2020,2,12,111270.0,37.49999999999999,0,0,111408.66666666669,0,-1,-0.0808189655172375,0,-1,111336.51031860131,0,-1,1.0,0,-1,-33.62592024719925,0,-1,12381012900.0,1704656400.0,234702400.0,12381012900.0,4172624.999999999,1406.2499999999995,12381012900.0,12396442340.0,12411891008.444445,12381012900.0,-8992.726293103022,0.0065317051872764,12381012900.0,12388413503.15077,12395818529.92402,12381012900.0,12391617050.64516,12402230283.58527,12381012900.0,-3741556.14590586,1130.7025124710042,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,21255.0,8058.033333333334,1945.0,4805.583975298279,23093637.34364361,19310.0,3657.3,7918.2,15593.400000000003,3152.4,18173.35,20389.640000000003,111570.0,111408.66666666669,111270.0,91.28331540157993,8332.643670704316,300.0,111300.0,111409.0,111532.0,111291.75,111555.5,111567.1,83.33333333333333,39.86102148056625,16.666666666666657,18.605217292201488,346.1541104900332,66.66666666666667,17.71377368151561,39.755766621438255,61.87394957983193,17.460317460317455,72.4821428571428,82.4702380952381,48.7927121471439,-8.462352938441715,-47.09464166870748,32.56131467495656,1060.2392133615415,95.88735381585138,-43.19763658807933,1.4429830255481535,33.82645058540366,-45.78896841751048,43.86674940248047,48.36582991426781,48177.0,17116.308333333334,1945.0,10135.334197286218,102724999.29067948,46232.0,5547.2,18620.4,29715.2,3909.65,35683.2,42740.65000000001,111625.0,111426.45833333331,111260.0,84.91319305024182,7210.250353987635,365.0,111314.5,111437.0,111550.0,111299.5,111570.0,111602.15,87.27272727272727,47.03478869476744,16.666666666666657,18.06577819982009,326.3723419650949,70.60606060606061,24.23076923076924,50.0,72.61519302615193,18.441239316239308,79.63010204081633,84.60691823899371,48.94363525244989,-14.724227170500065,-62.94231404425227,30.35463278727145,921.403731650095,111.88594929670217,-50.49768580954987,-6.166351315850639,26.47147340280937,-56.33052507371394,39.772698220216256,48.51303068422509,111400.0,0
18490,18490,111805,111965,111750,111955,8200,23852,5,3,2020,3,12,111955.0,53.57142857142857,0,0,111920.16666666669,1,0,0.0,0,0,111960.89454404832,0,-1,1.0,1,0,23.554577472808887,1,0,12533922025.0,2670350660.0,568917904.0,12533922025.0,5997589.285714285,2869.8979591836733,12533922025.0,12530022259.166668,12526123706.694445,12533922025.0,0.0,0.0,12533922025.0,12534581948.67893,12535241907.10351,12533922025.0,12532553284.83871,12531184694.147764,12533922025.0,2637052.720968319,554.8181199225559,0_1,0_0,0_0,0_1,0_1,1_0,1_0,1_1,1_1,0_0,0_1,0_1,0_1,0_1,1_1,0_0,0_0,0_-1,0_0,0_0,0_0,0_-1,0_0,0_0,0_-1,0_0,0_0,-1_0,-1_0,0_0,23852.0,7524.6,2790.0,4772.60819750193,22777789.00686261,21062.0,3374.8,7561.4,10734.3,3049.2000000000003,17239.149999999972,23188.77,112030.0,111920.16666666669,111845.0,51.62001964952672,2664.6264286175247,185.0,111859.0,111932.0,111991.5,111847.25,112010.5,112025.65,72.88135593220339,56.72327353191768,41.3793103448276,7.664475514632395,58.74418491439952,31.5020455873758,48.06060606060606,57.59189901511999,66.36385836385837,44.979623824451416,70.51691729323306,72.73260481712757,33.01509015393094,18.154719454224203,5.424844169043354,9.054615810697468,81.98606747933253,27.590245984887588,5.942742333235219,23.1420980936382,26.91128221288964,5.561915841157315,29.966909285975262,32.30750652592644,51866.0,14649.583333333334,2790.0,8693.619427447527,75579018.74929307,49076.0,5210.7,16151.2,25261.0,4338.7,28533.5,42955.41,112030.0,111808.75,111585.0,107.16211313595286,11483.718491762762,445.0,111639.5,111847.0,111930.5,111619.5,111955.25,112013.1,82.0,53.3528709306168,21.42857142857143,12.52746570123037,156.93739689550333,60.57142857142857,37.599807599807605,57.412325502213136,68.31124072110286,33.30601092896175,72.92149866190901,81.4841511072514,67.45735638451879,17.886323485585066,-11.52169471741945,17.05219955257375,290.77750958079645,78.97905110193824,0.5698391854690276,19.97888042817939,36.81914195411375,-5.342384542825312,56.10347243859649,67.04477218423285,111905.0,0
19620,19620,113090,113135,112960,113045,8124,23715,5,7,2020,0,12,113045.0,14.371257485029943,1,0,113657.33333333331,0,-1,-0.532336119665644,0,-1,113483.62506574969,0,-1,1.0,0,-1,-83.48450919905736,0,-1,12779172025.0,2680862175.0,562401225.0,12779172025.0,1624598.80239521,206.5330417010292,12779172025.0,12848393246.666666,12917989420.444445,12779172025.0,-60177.93664760272,0.2833817443006748,12779172025.0,12828756395.557673,12878533158.063646,12779172025.0,12843210194.193548,12907569267.363165,12779172025.0,-9437506.34240744,6969.663276207492,1_0,1_0,1_0,1_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,23715.0,8493.433333333332,2695.0,5705.496102113238,32552685.771229345,21020.0,3322.2000000000003,8886.0,17250.500000000004,2912.75,19928.349999999995,22877.480000000003,113775.0,113657.33333333331,113045.0,133.53117502166822,17830.574702667393,730.0,113559.5,113699.0,113765.0,113538.5,113767.75,113773.55,60.97560975609756,44.85257766222814,14.371257485029943,11.90608659446041,141.75489799478987,46.60435227106762,28.306220095693774,49.50204728569541,58.13620071684588,26.6205533596838,59.33442221314822,60.54584748379129,11.311408842797391,-9.25042159720324,-83.48450919905736,19.874577146753712,394.99881676226494,94.79591804185476,-33.474551918818904,-0.6145182479551302,9.323353438844787,-39.19638061327933,10.32609636781926,11.250828911940626,66258.0,15627.133333333331,2695.0,10185.162701664409,103737539.25937586,63563.0,5193.8,16300.4,25021.000000000007,4104.3,33256.74999999999,49991.41,113840.0,113688.66666666669,113045.0,99.0113594829882,9803.249306669515,795.0,113565.0,113725.0,113785.5,113539.25,113800.0,113831.2,86.04651162790698,49.8632762537627,14.371257485029943,11.803781857125935,139.32926613061542,71.67525414287704,37.0237256283768,53.642857142857146,62.98091686773416,30.86419753086419,66.44721350078491,80.99712722298221,54.47885301019414,2.769087641350052,-83.48450919905736,21.844240200441103,477.17082993456734,137.9633622092515,-19.438879122631626,3.399013201677004,37.06192695113132,-22.882785368964687,41.47488297484232,53.96615765468218,113525.0,0
20185,20185,113120,113135,112950,113050,8202,22270,5,8,2020,1,12,113050.0,24.76635514018692,1,0,113593.0,0,-1,-0.5585609359194277,0,-1,113565.22992970394,0,-1,0.0,0,-1,16.770825594023336,1,0,12780302500.0,2517623500.0,495952900.0,12780302500.0,2799836.448598131,613.3723469298629,12780302500.0,12841688650.0,12903369649.0,12780302500.0,-63145.3138056913,0.311990319135187,12780302500.0,12838549243.55303,12897061448.986525,12780302500.0,12844079718.27957,12908175202.388254,12780302500.0,1895941.833404338,281.2605911051482,1_0,1_0,1_0,1_0,1_1,0_0,0_0,0_0,0_1,0_0,0_0,0_1,0_0,0_1,0_1,0_-1,0_-1,0_-1,0_-1,0_0,-1_-1,-1_-1,-1_-1,-1_0,-1_-1,-1_-1,-1_0,-1_-1,-1_0,-1_0,26598.0,10638.966666666667,1411.0,7478.980381746284,55935147.5505458,25187.0,2779.8,10610.2,21111.7,2116.7000000000003,24460.099999999988,26497.66,113750.0,113593.0,113050.0,135.4914426239915,18357.93102433038,700.0,113448.5,113634.0,113695.5,113396.5,113722.0,113747.1,79.59183673469389,65.91329861515348,24.76635514018692,10.11962185241558,102.40674643588692,54.82548159450697,58.20102564102564,71.01991060544495,74.31818181818183,54.63993453355156,75.08540372670808,78.30523513753329,107.85044319613372,82.7084711069605,16.770825594023336,20.01601118857134,400.6407039010131,91.07961760211036,57.15753340629308,88.99240420229617,105.6592748401381,50.18954576013639,107.83185118705951,107.8496642968974,186547.0,33709.166666666664,1411.0,29440.099799832315,866719476.2240868,185136.0,6898.2,34017.0,63278.5,3573.15,86857.64999999998,134210.99000000002,114340.0,113570.79166666669,112635.0,484.69257164962215,234926.88901232413,1705.0,112995.5,113662.0,114265.0,112779.25,114291.0,114327.15,79.59183673469389,49.33626863688196,3.5460992907801483,20.189199208836506,407.6037646940845,76.04573744391374,18.33030431107354,60.80902703853523,72.74177949709863,14.43949817887496,74.77803738317758,77.27272727272727,107.85044319613372,-41.10003785055524,-324.359558756114,124.0967216309088,15399.996319539265,432.2100019522477,-257.5863203677203,12.847378604157695,88.81938882199903,-269.1375456805457,99.19579361771902,107.8410414068507,113750.0,0
21880,21880,114350,114510,114350,114460,8735,25611,5,11,2020,4,12,114460.0,29.05405405405405,1,0,115081.66666666669,0,-1,-0.5560382276281528,0,-1,115049.95713741316,0,-1,-1.0,0,-1,-15.569260991178451,0,-1,13101091600.0,2931435060.0,655923321.0,13101091600.0,3325527.0270270263,844.1380569758945,13101091600.0,13172247566.666668,13243790002.77778,13101091600.0,-63644.13553431837,0.3091785105838575,13101091600.0,13168618093.94831,13236492637.320606,13101091600.0,13172462948.387096,13244223109.365244,13101091600.0,-1782057.6130502855,242.40188781143107,1_0,1_0,1_0,1_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,25611.0,9353.0,3626.0,5181.540983673323,26848366.965486314,21985.0,4865.5,9159.6,15924.500000000002,4687.85,19531.649999999987,24378.210000000003,115350.0,115081.66666666669,114460.0,138.48523714530452,19178.160907191235,890.0,115044.0,115090.0,115231.0,115024.0,115240.0,115318.1,74.4,48.50138054771325,29.05405405405405,12.491686268924898,156.04222584124685,45.34594594594596,34.5679012345679,47.17261904761904,69.34652725914863,33.02614379084967,73.5989010989011,74.29153246753248,44.9046758000768,7.050704847492065,-15.569260991178451,14.44412875780309,208.63285557199427,60.473936791255255,-7.764444247275241,11.672316926563504,24.1066033287847,-9.245831517675104,29.872230140973983,40.82013980754754,53930.0,14285.233333333334,3087.0,8787.522203835762,77220546.48290652,50843.0,5995.3,14088.6,24956.800000000003,5024.9,30037.649999999998,50265.830000000016,115350.0,114978.25,114460.0,141.52330036632523,20028.844546577115,890.0,114820.0,115035.0,115141.0,114773.0,115170.75,115240.0,77.17391304347827,52.45694671606024,19.444444444444443,13.517378189223589,182.71951311049756,57.72946859903382,35.204545454545446,54.93277310924368,71.02765957446809,33.25490196078431,74.03300865800865,75.05907692307693,53.86817718858947,7.575509935649824,-62.81246072871727,30.13214037301184,907.94588345889,116.68063791730674,-30.791771685563432,20.17779025891793,47.43488145252486,-45.693257721397096,50.04726588659541,51.487874165291146,115350.0,0
26957,26957,118500,118700,118500,118680,8151,25725,5,28,2020,0,12,118680.0,84.71615720524018,0,-1,117904.16666666669,1,0,0.6701162100263058,1,0,118054.8374848067,1,0,1.0,1,0,56.606590928393416,1,0,14084942400.0,3053043000.0,661775625.0,14084942400.0,10054113.537117904,7176.827291622968,14084942400.0,13992866500.0,13901392517.361113,14084942400.0,79529.39180592197,0.44905573494002,14084942400.0,14010748112.69686,13936944653.56412,14084942400.0,13996441575.483871,13908496833.89074,14084942400.0,6718070.211381731,3204.306136534472,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,27239.0,9560.733333333334,1143.0,6890.448796417517,47478284.61605161,26096.0,3452.0,8297.4,19000.30000000001,3179.05,25616.1,26799.94,118680.0,117904.16666666669,117790.0,152.14604669958845,23148.419526313348,890.0,117819.5,117892.0,117940.5,117809.5,117945.0,118466.85,84.71615720524018,46.304714971658406,28.48101265822784,11.738759481678258,137.7984741686912,56.23514454701234,33.530701754385966,49.66233766233766,57.45365853658537,32.96666666666667,60.18761726078799,77.99462546187439,56.606590928393416,-32.969732616339265,-63.6220651625772,23.37964131871049,546.6076281915549,120.22865609097062,-59.44091773416294,-29.98557803702133,-9.052741102098658,-61.89898145790285,-5.330572637761367,38.91412725011168,52543.0,14200.433333333332,1143.0,9710.596684133034,94295687.96189548,51400.0,5369.1,13329.6,26763.800000000003,3891.65,34142.3,47482.220000000016,118680.0,118041.83333333331,117790.0,131.01884745450846,17165.93838830776,890.0,117874.5,118075.0,118201.0,117839.75,118240.25,118286.2,84.71615720524018,46.359924231050655,20.0,14.103776029028806,198.9164982770076,64.71615720524018,28.466244725738388,50.59985261606485,65.22342995169082,26.38466220328667,69.24145299145299,72.67720685111989,56.606590928393416,-12.990026243427565,-63.6220651625772,25.7149800020179,661.2601965041805,120.22865609097062,-46.270790228853,-6.527999001977151,19.772761988935272,-50.48261712786625,33.18311654347781,36.74042117965102,117870.0,0
31475,31475,124500,124625,124435,124610,6456,22994,5,11,2021,0,1,124610.0,33.71647509578544,0,0,125155.0,0,-1,-0.4473915474954015,0,-1,125152.40839038232,0,-1,-1.0,0,-1,5.527997376251733,1,0,15527652100.0,2865282340.0,528724036.0,15527652100.0,4201409.961685824,1136.80069288472,15527652100.0,15595564550.0,15663774025.0,15527652100.0,-55749.46073340199,0.2001591967703301,15527652100.0,15595241609.525543,15663125325.913042,15527652100.0,15596787871.827955,15666231465.786102,15527652100.0,688843.7530547285,30.558754991846044,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_1,0_0,0_0,0_1,0_0,0_1,0_1,0_-1,0_-1,0_-1,0_-1,0_0,-1_-1,-1_-1,-1_-1,-1_0,-1_-1,-1_-1,-1_0,-1_-1,-1_0,-1_0,39821.0,11537.8,2057.0,8761.56864950383,76765085.19996835,37764.0,4931.2,10223.4,18332.000000000007,4244.75,31752.74999999996,39559.42,125375.0,125155.0,124610.0,146.90484833484604,21581.03446428412,765.0,125039.5,125177.0,125356.0,124982.75,125367.75,125373.55,74.4,55.28961386850678,22.5,13.639966001062607,186.04867251014383,51.900000000000006,39.934147509578544,61.02878138395591,69.40298507462687,28.469117089806748,71.5646766169154,74.09066666666666,62.161801683396334,2.7541696330120127,-77.3502445337217,29.81661420358889,889.0304825656591,139.51204621711804,-24.053558437399616,9.576812028462882,39.54052252927942,-53.5788459457297,53.60332213523359,60.56924623056752,80758.0,20208.041666666668,2057.0,12712.510799609125,161607930.83017856,78701.0,7248.0,20388.6,36537.7,6066.650000000001,41820.4,66118.18000000005,125390.0,125104.70833333331,124610.0,189.42559776290992,35882.05708783575,780.0,124820.0,125202.0,125320.0,124764.5,125355.0,125374.05,75.0,51.88900594441775,18.367346938775512,15.304986092670491,234.24259929683723,56.63265306122449,24.033629321745696,57.94009216589861,69.56495929443692,21.649484536082483,72.08928571428571,74.53484393063583,115.15440681263864,28.32767235194915,-80.03512614390638,48.36783910759152,2339.4478599378594,195.189532956545,-35.22866978205711,36.86576991492765,105.9612121604194,-71.54398129515467,109.76008924732814,114.35947622140114,125365.0,0
32605,32605,123945,124010,123925,123945,5659,17871,5,13,2021,2,1,123945.0,22.39999999999999,1,0,124269.83333333331,0,-1,-0.2575141833983774,0,-1,124141.72250767313,0,-1,-1.0,0,-1,-60.886967098442256,0,-1,15362363025.0,2215021095.0,319372641.0,15362363025.0,2776367.999999999,501.7599999999996,15362363025.0,15402624492.5,15442991476.694445,15362363025.0,-31917.595461311885,0.0663135546513331,15362363025.0,15386745796.213545,15411167267.172112,15362363025.0,15396475887.580645,15430664499.405828,15362363025.0,-7546635.137016425,3707.2227624467896,1_0,1_0,1_0,1_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,25571.0,9529.7,2575.0,5657.160120679073,32003460.63100166,22996.0,4157.3,9277.0,17446.2,3756.6,20794.249999999985,24879.35,124410.0,124269.83333333331,123945.0,100.2624428852968,10052.557453327405,465.0,124167.0,124290.0,124385.5,124131.75,124392.75,124405.65,59.25925925925926,36.205575155715685,22.39999999999999,10.801462096108004,116.6715834136579,36.85925925925927,24.924242424242426,36.11111111111112,55.32176234979973,23.799715909090917,57.15328771695594,58.904431216931215,52.234440069354605,-5.200504573511231,-60.886967098442256,32.054672093220724,1027.5020030039036,113.12140716779686,-40.23057008421165,-2.7540558531472987,42.34836143896537,-43.45818518327796,46.8402348544223,50.97661203021315,48011.0,17575.575,2575.0,9983.486882370107,99670010.330456,45436.0,6617.3,17594.399999999998,31222.7,5017.6,36177.05,47298.170000000006,124515.0,124218.04166666669,123945.0,116.79418058081647,13640.880617544371,570.0,124055.0,124247.0,124380.5,124029.5,124415.25,124444.05,78.8235294117647,51.29330858299274,22.39999999999999,14.449265968577125,208.78128703068097,56.423529411764704,30.195804195804204,58.97849462365592,67.82019704433498,27.41202346041056,69.77733625650863,74.24495412844037,58.91011919028824,14.184850169631318,-60.886967098442256,26.44925039327858,699.5628463663471,119.7970862887305,-20.417309095889504,22.70844880062505,47.104799741615714,-36.69116797491152,55.592112100563824,58.45911195725275,124170.0,0
33735,33735,122705,122745,122670,122740,5374,14865,5,15,2021,4,1,122740.0,13.812154696132607,1,0,123385.33333333331,0,-1,-0.5469351375440579,0,-1,123185.12907925552,0,-1,-1.0,0,-1,-102.47252164296516,0,-1,15065107600.0,1824530100.0,220968225.0,15065107600.0,1695303.8674033163,190.77561734989808,15065107600.0,15144315813.333332,15223940481.777777,15065107600.0,-67130.81878215766,0.2991380446803375,15065107600.0,15119742743.18782,15174576026.27284,15065107600.0,15136676898.064516,15208586197.977106,15065107600.0,-12577477.306457542,10500.61769186796,1_0,1_0,1_0,1_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,19686.0,8935.233333333334,1280.0,4521.497125288704,20443936.25399401,18406.0,3973.2,10387.4,14920.2,3401.05,17234.19999999999,19406.15,123540.0,123385.33333333331,122740.0,152.9025682762491,23379.195385473016,800.0,123280.0,123444.0,123515.0,123236.0,123523.25,123537.1,55.84415584415584,37.98181070604484,8.92857142857143,12.6711361277808,160.5576907687518,46.91558441558441,24.533898305084747,44.31055900621118,52.986864648772126,16.749227455754287,54.349639034105046,55.63653013653014,-11.577205668989336,-35.46990321689421,-102.47252164296516,19.62066998288798,384.9706905774014,90.8953159739758,-54.2179042980657,-29.41848484250077,-14.221891154930924,-58.14909827996744,-12.622405663620157,-11.86854881368912,65306.0,20158.891666666663,1280.0,11695.064178867458,136774526.14782876,64026.0,6762.900000000001,20230.6,36607.000000000015,5382.650000000001,41171.05,48719.140000000014,123905.0,123590.0,122740.0,176.65424620914763,31206.722703722146,1165.0,123370.0,123634.0,123811.0,123299.5,123835.25,123884.05,71.42857142857143,44.97731608531101,8.92857142857143,11.745148691681075,137.94851778969772,62.5,29.41176470588236,48.11648877438351,58.91113452757288,25.498430141287283,65.01666666666667,67.8226875,46.12492774294515,-18.566761285053264,-102.47252164296516,29.09429196785327,846.4778251106914,148.5974493859103,-48.01350688476814,-18.185636791700396,26.369461757277914,-55.73267166967271,36.3997268033192,44.43543056246229,123200.0,0
